playerID,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_CG,PI_SV,PI_H,PI_HR,PI_BB,PI_SO,PI_AVG_ERA,PI_R,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,A_G_ALL,A_GP,inducted
ansonca01,1999,3435,582,2075,277,16,0,0,1,0,1,4,2,2,1,9,5,126,66888,1612,976,1283,NULL,2524,3,Y
allisdo01,236,382,44,139,5,2,0,0,0,0,0,11,0,1,0,1.8,5,131,8175,269,237,24,NULL,316,1,N
altroni01,52,97,9,27,5,1,0,83,75,128,7,1455,16,272,425,4.182222222222222,600,142,4512,610,31,23,NULL,229,218,N
barnero01,698,860,146,346,103,27,0,0,0,0,0,7,0,0,0,20.25,8,127,13656,1662,459,206,NULL,499,1,N
battijo01,228,439,51,143,26,5,0,0,0,0,0,12,0,2,1,3.58,6,52,13080,1253,367,88,NULL,480,3,N
becklja01,1603,2938,473,1581,315,0,0,0,1,0,0,9,0,1,2,6.75,8,389,62571,1319,482,1327,NULL,2392,1,Y
beaumgi01,955,1759,182,617,254,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,741,36630,168,141,53,NULL,1465,0,N
bresnro01,682,1252,218,530,212,3,0,4,1,3,0,68,1,15,15,3.3166666666666664,30,697,25767,1416,241,138,NULL,1447,9,Y
broutda01,1529,2303,462,1301,257,0,0,0,2,2,0,44,0,11,8,18.535,37,1,44058,668,532,892,NULL,1676,4,Y
bondto01,213,471,53,174,5,1,0,234,163,386,0,3765,50,193,972,2.8372727272727274,1931,55,12912,928,138,32,NULL,488,417,N
bradlbi01,754,1471,275,552,181,0,0,0,0,0,0,4,0,0,0,0,3,818,36579,3062,355,197,NULL,1461,1,N
breitte01,174,291,27,126,30,0,0,160,170,301,3,3101,79,1207,893,4.053636363636364,1848,0,10098,699,68,25,NULL,448,380,N
bennech01,549,978,203,533,42,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,27054,1185,439,134,NULL,1062,0,N
bergema01,180,339,44,176,24,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,8673,334,82,20,NULL,344,0,N
burkeje01,1720,2850,320,952,389,0,0,3,11,6,0,144,3,94,84,6.3566666666666665,129,295,54684,309,388,64,NULL,2067,23,Y
clarkjo01,254,432,73,232,31,0,0,328,178,485,5,4295,159,1191,1978,3.0230769230769234,2384,0,14076,1151,178,45,NULL,546,531,Y
chesbja01,85,217,37,82,5,0,0,198,132,260,5,2647,39,690,1265,3.198333333333333,1206,192,8703,836,56,28,NULL,393,392,Y
colliji01,1055,1999,352,983,194,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,572,45636,3734,478,229,NULL,1726,0,Y
clarkfr01,1622,2678,361,1015,509,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,878,55116,266,266,43,NULL,2246,0,Y
chancfr01,798,1274,200,596,403,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,787,30861,819,185,486,NULL,1290,0,Y
comisch01,992,1529,207,883,416,0,0,0,1,1,0,13,0,3,6,0.75,9,0,36543,570,417,749,NULL,1390,4,Y
dennyje01,714,1286,238,667,130,0,0,0,0,0,0,5,1,4,1,9,5,0,32766,2693,609,196,NULL,1237,1,N
cummica01,149,227,29,107,3,2,0,145,94,233,0,2526,12,113,259,2.563333333333333,1450,108,6645,320,65,10,NULL,246,241,Y
davisge01,1545,2665,453,1440,619,0,0,0,1,0,1,8,0,3,4,15.75,8,697,61602,6429,803,739,NULL,2373,3,Y
dinnebi01,99,219,18,60,29,0,0,170,177,306,7,2957,78,829,1127,3.173076923076924,1411,143,9414,800,60,19,NULL,420,391,N
connoro01,1620,2467,441,1323,244,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,52968,1289,596,999,NULL,1998,0,Y
delahed01,1600,2597,522,1466,456,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,48654,1053,434,293,NULL,1837,0,Y
crigelo01,337,709,86,342,58,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,455,25665,1348,179,110,NULL,1014,0,N
dahlebi01,1590,2461,413,1234,548,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,777,64044,8138,1080,930,NULL,2446,0,N
crawfsa01,1391,2961,458,1519,366,30,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1052,41937,359,176,117,NULL,2517,0,Y
crossla01,1338,2651,411,1378,303,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,473,58737,4553,590,315,NULL,2277,0,N
davisha01,1001,1841,361,951,285,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,982,44289,1020,385,686,NULL,1757,0,N
dunlafr01,759,1159,224,366,85,0,0,0,0,0,1,6,0,0,2,9,3,0,25350,3171,499,513,NULL,965,2,N
donlimi01,669,1282,176,543,213,0,0,0,1,0,0,16,1,14,6,3.815,15,423,22107,165,176,60,NULL,1051,4,N
donovbi01,142,251,30,95,36,0,0,185,139,289,8,2631,30,1059,1552,2.8272222222222223,1212,207,9645,684,65,29,NULL,467,378,N
dunnja01,197,397,54,164,55,0,0,64,59,103,3,1217,30,334,171,6.1466666666666665,664,45,11181,910,150,72,NULL,491,142,N
ewingbu01,1129,1625,250,883,354,0,0,2,3,4,1,55,2,23,23,4.208333333333333,36,0,34098,1782,572,282,NULL,1315,9,Y
duffyhu01,1554,2293,325,1302,574,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,45348,346,247,53,NULL,1737,0,Y
doyleja01,977,1811,316,971,518,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,40128,1495,546,683,NULL,1568,0,N
elberki01,647,1235,169,535,213,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,689,29286,3774,538,403,NULL,1291,0,N
flintsi01,380,687,129,295,12,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,19788,1077,471,57,NULL,760,0,N
flickel01,950,1752,268,756,330,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,672,39192,247,148,54,NULL,1484,0,Y
frasech01,134,235,34,96,19,0,0,175,212,342,6,3462,69,1338,1098,3.4520000000000004,2000,138,10455,950,98,31,NULL,459,434,N
galvipu01,278,552,87,220,23,0,0,365,310,646,2,6405,121,745,1807,2.941764705882353,3352,0,19008,1419,181,44,NULL,731,705,Y
glassja01,1164,2041,313,827,372,0,0,0,0,0,0,12,1,7,3,14.85,11,0,45459,5951,895,656,NULL,1737,5,N
gleaski01,1022,1946,216,824,329,0,0,138,131,240,6,2552,76,906,744,4.441111111111111,1511,473,50205,5324,672,609,NULL,1966,299,N
griffcl01,202,321,49,166,22,1,0,237,146,337,8,3670,76,774,955,3.313333333333334,1852,21,10527,879,78,23,NULL,485,453,Y
hamilbi01,1697,2164,242,742,914,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,41592,182,289,55,NULL,1594,0,Y
hanlone01,931,1318,159,518,329,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,33630,252,370,52,NULL,1270,0,Y
jennihu01,992,1526,232,840,359,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,33093,3445,552,582,NULL,1286,0,Y
irwinch01,556,986,145,493,180,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,25419,2065,321,173,NULL,991,0,N
jonesfi01,1180,1920,206,631,359,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,747,46350,228,150,70,NULL,1788,0,N
kellyki01,1357,1813,359,950,368,0,0,2,2,0,0,63,5,30,4,3.3114285714285714,49,0,38880,1749,851,145,NULL,1456,12,Y
keefeti01,248,390,60,134,13,0,0,342,225,554,2,4438,75,1233,2564,2.86,2470,0,15813,1079,174,31,NULL,618,600,Y
kilroma01,163,236,24,103,67,0,0,141,133,264,1,2445,53,754,1170,4.016,1539,0,7989,610,97,13,NULL,330,303,N
leevesa01,90,183,17,78,4,0,0,194,100,241,13,2449,29,587,847,2.476153846153846,1023,148,7998,659,34,11,NULL,389,388,N
keelewi01,1719,2932,241,810,495,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,731,54078,363,167,66,NULL,2122,0,Y
kellejo01,1421,2220,358,1194,443,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,389,46890,601,226,201,NULL,1852,0,Y
lajoina01,1504,3243,657,1599,380,21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,935,47190,6691,518,1211,NULL,2480,0,Y
langebi01,691,1056,134,579,400,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,21360,387,183,76,NULL,813,0,N
lathaar01,1481,1836,245,563,742,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,42777,3656,844,267,NULL,1629,0,N
leachto01,1355,2143,266,810,361,14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,985,39972,2460,459,168,NULL,2156,0,N
lowebo01,1135,1934,230,989,303,0,0,0,0,0,0,3,0,1,0,9,1,232,47613,4756,508,571,NULL,1822,1,N
mcaleji01,620,1008,114,469,262,0,0,0,0,0,0,2,0,3,0,0,3,0,26883,155,155,36,NULL,1021,1,N
mccarto01,1066,1493,191,732,468,0,0,0,8,5,0,85,3,26,21,5.096666666666667,65,0,33876,486,342,83,NULL,1273,13,Y
longhe01,1456,2129,342,1055,537,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,49722,6335,1096,785,NULL,1875,0,N
mackco01,392,659,79,265,127,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,18513,917,318,101,NULL,724,0,Y
mcveyca01,555,869,133,449,26,2,0,10,12,12,5,235,3,16,37,4.8225,141,145,14100,351,320,98,NULL,530,34,N
mcgrajo01,1024,1309,121,462,436,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,26757,2288,413,182,NULL,1105,0,Y
mcphebi01,1684,2258,303,1072,568,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,56313,6923,796,1188,NULL,2138,0,Y
nichoki01,273,472,58,278,19,0,0,362,208,532,16,4929,156,1272,1881,3.470625,2480,60,15753,1034,79,37,NULL,650,621,Y
odayha01,76,155,19,46,7,0,0,73,110,177,4,1655,65,578,663,3.6437500000000003,1128,0,5736,359,50,14,NULL,232,201,Y
paborch01,101,204,13,80,3,1,0,1,4,3,0,81,4,10,0,6.583333333333333,80,67,4623,30,98,4,NULL,170,10,N
orourji01,1729,2639,468,1208,229,12,0,0,1,0,2,17,0,2,4,4.635,14,91,53073,951,700,176,NULL,1996,6,Y
peitzhe01,532,1117,191,560,91,0,0,0,1,1,0,22,0,7,3,7.426666666666667,18,195,30300,1485,260,199,NULL,1238,4,N
radboch01,308,585,64,259,26,0,0,310,194,488,2,4328,118,875,1830,2.8927272727272726,2273,0,16896,1047,170,59,NULL,653,527,Y
pikeli01,434,638,120,332,50,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135,11574,339,257,40,NULL,424,0,N
remseja01,366,573,69,201,14,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,15441,88,193,23,NULL,577,0,N
richaha01,1127,1694,305,828,207,0,0,3,0,0,0,16,1,13,6,3.375,10,0,35571,2529,552,266,NULL,1334,5,N
richmle01,169,262,29,113,0,0,0,75,100,161,3,1763,27,269,552,3.768333333333333,1018,0,6381,327,86,7,NULL,251,191,N
rusieam01,209,429,42,176,25,0,0,246,174,393,5,3389,75,1707,1950,3.717,2068,0,11754,877,127,35,NULL,487,463,Y
robinwi01,637,1388,212,722,196,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,33852,1467,434,131,NULL,1371,0,Y
ritchcl01,709,1619,216,675,155,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,747,43509,4958,440,619,NULL,1673,0,N
schreos01,304,829,136,338,52,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,435,21786,995,194,103,NULL,898,0,N
seymocy01,737,1724,229,799,222,0,0,61,56,105,1,954,25,659,591,5.3950000000000005,632,856,37701,535,252,69,NULL,1530,141,N
spaldal01,417,613,86,338,18,3,0,252,65,279,13,3280,15,164,248,2.39,1790,150,11022,726,157,58,NULL,411,347,Y
sparktu01,45,92,16,41,0,0,0,121,137,203,8,2250,33,630,780,3.7238461538461536,1067,169,7011,544,46,20,NULL,314,314,N
sheckji01,1296,2084,354,813,465,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,962,45051,371,230,86,NULL,2121,0,N
steinha01,759,1578,284,762,202,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,932,43383,3471,463,269,NULL,1648,0,N
stoveha01,1495,1775,348,912,509,0,0,0,0,0,0,15,0,3,7,13.5,9,0,40122,329,471,286,NULL,1489,4,N
tennefr02,1278,2231,270,688,285,0,0,0,0,0,0,5,0,1,0,4.5,4,840,49167,1452,361,965,NULL,1994,1,N
tanneje01,190,361,55,142,19,0,0,197,117,264,7,2794,40,478,944,3.4137500000000003,1199,125,10308,854,61,31,NULL,508,359,N
tennefr01,1,2,0,0,0,0,0,3,3,6,0,47,0,12,36,3.396666666666667,37,0,153,8,2,1,NULL,6,6,N
vanhage01,1642,2544,286,1015,583,0,0,40,31,65,4,809,34,244,281,4.866666666666666,527,0,51966,750,458,94,NULL,1990,93,N
thompsa01,1261,1988,343,1308,232,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,36891,283,173,61,NULL,1410,0,Y
wadderu01,61,172,29,83,6,0,0,193,143,261,5,2460,37,803,2316,2.9014285714285712,1063,213,8904,740,91,17,NULL,410,407,Y
wagneho01,1739,3420,643,1733,723,15,0,0,0,0,0,7,0,6,6,0,5,997,50064,6782,828,963,NULL,2798,2,Y
wardjo01,1410,2107,231,869,540,0,0,164,103,245,3,2324,26,253,920,2.312857142857143,1185,0,49308,5050,952,494,NULL,1827,293,Y
willine01,809,1159,228,667,88,0,0,1,1,1,3,38,1,5,7,6.285714285714286,31,0,31896,3095,684,257,NULL,1201,12,N
wallabo01,1057,2309,391,1121,201,2,0,24,22,37,1,469,6,156,120,3.1550000000000002,268,964,52767,7465,814,722,NULL,2381,57,Y
whitede01,1140,2067,270,988,70,9,0,0,0,0,1,19,0,2,3,4.5,15,120,41061,2334,1018,242,NULL,1560,2,Y
welchmi01,268,492,93,202,10,0,0,307,210,525,4,4588,106,1297,1850,3.733076923076923,2556,0,15318,714,153,25,NULL,607,565,Y
whitewi01,167,271,28,111,0,0,0,229,166,394,0,3440,65,496,1041,2.8550000000000004,1844,0,10647,715,106,10,NULL,403,403,N
willivi01,107,248,19,84,3,0,0,249,205,388,11,3621,66,1212,1651,2.681538461538462,1620,258,12291,1131,72,30,NULL,531,513,Y
wrighge01,665,866,124,326,47,20,0,0,1,0,0,6,0,0,1,3.375,3,124,15858,2095,442,199,NULL,591,3,Y
wrighha01,183,224,21,113,11,3,0,4,4,0,14,149,0,14,6,3.6624999999999996,103,119,4821,51,54,9,NULL,180,36,Y
youngcy01,325,623,87,290,29,0,0,511,315,749,18,7092,138,1217,2803,2.713043478260869,3167,232,21744,2015,148,41,NULL,916,906,Y
zimmech01,617,1225,222,625,151,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,32625,1594,340,145,NULL,1280,0,N
alexape01,154,378,60,163,3,5,0,373,208,437,32,4868,164,951,2198,2.972380952380953,1851,0,0,1419,25,50,NULL,703,696,Y
adamsba01,79,216,31,75,1,1,0,194,140,206,15,2841,68,430,1036,3.7336842105263157,1129,46,1203,648,17,17,NULL,482,482,N
bakerfr01,887,1838,315,987,235,28,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,300,8139,3155,322,259,NULL,1575,0,Y
archeji01,246,660,106,296,36,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182,4836,1012,142,112,NULL,850,0,N
austiji01,661,1328,174,390,244,43,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260,6903,3239,395,256,NULL,1584,0,N
bancrda01,1048,2004,320,591,145,75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,6604,666,1027,NULL,1913,0,Y
barryja01,532,1009,142,429,153,18,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,306,8181,3590,347,445,NULL,1225,0,N
bendech01,102,243,40,116,20,0,0,212,127,255,34,2645,40,712,1711,3.444375,1110,173,5652,814,59,27,NULL,509,459,Y
brownmo01,93,235,20,74,8,0,0,239,130,271,49,2708,43,673,1375,2.3699999999999997,1044,202,6393,843,36,43,NULL,496,481,Y
bodiepi01,393,1011,169,516,83,26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,179,80,38,NULL,1051,0,N
camniho01,42,92,6,32,1,0,0,133,106,137,15,1852,41,656,915,2.989166666666667,857,109,3054,486,31,8,NULL,326,326,N
bushjo01,128,313,59,137,4,4,0,195,183,225,20,2992,96,1263,1319,4.736315789473685,1443,0,0,839,34,50,NULL,583,488,N
chaseha01,980,2158,322,941,363,15,0,0,0,0,0,0,0,0,0,0,0,752,19764,1131,423,945,NULL,1919,1,N
cobbty01,2247,4189,724,1944,896,178,0,0,0,0,1,6,0,2,0,2.25,2,725,19266,410,278,113,NULL,3034,3,Y
coaklan01,14,42,3,6,1,0,0,58,59,87,3,1021,9,314,428,4.353,436,117,3180,260,21,5,NULL,150,150,N
careyma01,1545,2665,419,800,738,92,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,51,339,235,86,NULL,2466,0,Y
carribi02,194,506,67,235,37,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252,6903,863,116,74,NULL,712,0,N
burnsge01,1188,2077,362,611,383,139,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,198,128,42,NULL,1853,0,N
bushdo01,1281,1804,186,436,404,75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,318,8454,6286,704,597,NULL,1948,0,N
collied01,1821,3315,438,1300,741,173,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400,10815,7716,452,1223,NULL,2825,0,Y
collish01,747,1687,310,709,225,83,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,2298,418,177,231,NULL,1803,0,N
chapmra01,671,1053,162,364,233,47,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3182,358,367,NULL,1051,0,N
coombja01,123,261,34,100,21,2,0,158,110,187,8,2034,38,841,1052,3.491428571428571,925,160,4302,516,25,25,NULL,466,354,N
coopewi01,111,293,34,106,12,9,0,216,178,279,14,3415,103,853,1252,3.4350000000000005,1406,0,0,785,42,27,NULL,521,517,N
covelst01,70,168,26,81,0,1,0,215,142,224,21,3055,66,802,981,3.135714285714286,1237,0,0,851,29,45,NULL,451,450,Y
cranddo01,109,253,35,126,9,0,0,102,62,91,25,1538,52,379,606,5.069090909090909,669,50,1641,609,44,29,NULL,502,303,N
conrowi01,605,1257,176,452,262,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,894,32883,2534,337,207,NULL,1379,0,N
daubeja01,1117,2326,250,722,251,78,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144,3903,1128,181,1199,NULL,2014,0,N
cravaga01,575,1134,232,719,89,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,96,2574,176,111,28,NULL,1226,0,N
cruiswa01,293,644,83,272,49,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,58,52,19,NULL,737,0,N
doakbi01,40,115,15,30,0,0,0,169,157,162,16,2676,71,851,1014,3.6605882352941173,1184,0,0,934,43,33,NULL,453,453,N
faberre01,98,170,21,70,7,0,0,254,213,273,28,4106,111,1213,1471,3.225,1813,0,0,1108,71,33,NULL,670,669,Y
falkecy01,49,117,11,47,7,0,0,130,123,180,8,2090,23,690,1164,2.849999999999999,960,132,3645,727,52,26,NULL,332,330,N
doylela01,960,1887,299,793,298,27,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465,12207,4655,443,694,NULL,1767,0,N
dooinre01,333,961,139,344,133,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,758,23469,1597,322,123,NULL,1291,0,N
eversjo01,919,1659,216,538,324,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,927,28446,5215,447,692,NULL,1784,0,Y
fletcar01,684,1534,238,675,160,28,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,1524,5254,537,625,NULL,1537,0,N
fosteed02,732,1490,191,451,195,53,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,594,3174,348,316,NULL,1501,0,N
gonzami01,283,717,123,263,52,10,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,871,86,133,NULL,1044,0,N
gowdyha01,270,738,124,322,59,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,96,1024,117,110,NULL,1049,0,N
granted01,399,844,79,277,153,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,529,14181,1780,197,139,NULL,991,0,N
hahnno01,65,129,18,52,7,0,0,130,94,212,0,1916,27,381,917,2.71,821,48,6114,447,55,16,NULL,244,243,N
grohhe01,918,1774,308,566,180,66,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3568,223,408,NULL,1676,0,N
hargrbu01,314,786,155,376,29,16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,493,49,46,NULL,853,0,N
heilmha01,1291,2660,542,1539,113,64,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,503,199,253,NULL,2146,0,Y
hinchbi01,364,793,128,369,85,17,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,449,11994,333,119,67,NULL,908,0,N
herzobu01,705,1370,191,445,320,53,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185,5031,3949,407,508,NULL,1495,0,N
hoopeha01,1429,2466,389,817,375,121,0,0,0,0,0,2,0,1,0,0,0,224,6039,344,151,81,NULL,2311,1,Y
johnswa01,241,547,94,255,13,4,0,417,279,531,34,4913,97,1363,3509,2.348095238095238,1902,120,3114,1352,53,72,NULL,937,802,Y
jossad01,46,118,21,51,10,0,0,160,97,234,5,1888,19,364,920,1.9155555555555557,730,204,7134,848,36,24,NULL,296,286,Y
jonessa01,151,245,44,99,7,4,0,229,217,250,31,4084,152,1396,1223,3.833636363636364,2007,0,0,874,52,48,NULL,714,647,N
jacksjo01,873,1772,307,785,202,61,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,762,198,107,48,NULL,1332,0,N
huggimi01,948,1474,146,318,324,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,922,24144,4725,380,597,NULL,1594,0,Y
jordati01,220,474,74,232,48,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,509,13623,228,112,208,NULL,543,0,N
lewisdu01,612,1518,289,793,113,47,0,0,0,0,0,3,0,0,1,18,2,148,3987,210,123,40,NULL,1459,1,N
klingjo01,475,1154,181,515,124,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,627,25143,1564,217,132,NULL,1264,0,N
knabeot01,572,1103,178,365,143,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,524,13929,3595,290,485,NULL,1281,0,N
killebi01,237,751,86,240,39,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,1830,1319,148,129,NULL,1036,0,N
luquedo01,96,237,31,90,7,4,0,194,179,206,28,3231,113,918,1130,3.2595,1412,0,0,787,43,36,NULL,559,550,N
marquru01,63,198,17,64,6,1,0,201,177,197,19,3233,107,858,1593,3.393157894736842,1443,31,747,697,39,27,NULL,536,536,Y
mathech01,151,362,50,165,20,1,0,373,188,435,29,4219,90,848,2507,2.6494444444444443,1620,266,10032,1506,57,44,NULL,647,636,Y
maranra01,1255,2605,380,884,291,93,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,8967,711,1495,NULL,2670,0,Y
loberha01,640,1252,159,482,316,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,600,15870,2192,247,159,NULL,1321,0,N
mageesh01,1112,2169,425,1176,441,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,980,25917,433,168,115,NULL,2087,0,N
mcginjo01,109,251,21,90,26,0,0,246,142,314,24,3276,52,812,1068,2.6609090909090907,1436,173,10506,930,101,25,NULL,477,465,Y
mcinnst01,872,2405,312,1063,172,59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24,810,1409,194,1328,NULL,2129,0,N
mcleala01,183,694,90,298,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,429,11145,915,121,119,NULL,863,0,N
mckecbi01,319,713,86,240,127,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,1584,1600,156,197,NULL,847,0,Y
moranpa01,198,618,102,262,55,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470,18516,1093,135,84,NULL,823,0,N
milancl01,1004,2100,240,617,495,78,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,419,11100,294,216,58,NULL,1983,0,N
milledo02,711,1526,232,715,177,30,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,269,7251,2769,318,786,NULL,1591,0,N
oeschjo01,34,99,13,41,0,0,0,82,116,99,8,1936,61,651,535,3.9739999999999998,947,0,0,447,22,19,NULL,366,365,N
murphda02,705,1563,289,702,193,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,981,32577,2407,231,236,NULL,1496,0,N
murrare01,555,1170,168,579,321,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,620,16506,190,116,30,NULL,1270,0,N
