playerID,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_CG,PI_SV,PI_H,PI_HR,PI_BB,PI_SO,PI_AVG_ERA,PI_R,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,A_YP,A_G_ALL,A_GP,inducted
bereja01,9,30,6,5,0,0,0,71,65,4,0,1095,145,626,920,5.505714285714285,694,203,3333,116,11,8,1,3400000,2002,11,211,211,NULL
berenbr01,14,46,10,13,0,0,0,44,55,13,0,730,32,425,607,4.6587499999999995,392,131,2345,122,4,7,NULL,325000,1985,7,142,142,NULL
berenju01,0,2,0,0,0,0,0,67,62,5,32,1034,116,604,975,4.6758823529411755,576,95,3616,106,11,5,NULL,1200000,1992,15,490,490,NULL
bergmse01,10,15,4,11,0,0,0,39,47,5,0,912,99,272,455,5.38111111111111,489,117,2251,97,8,4,NULL,1875000,1999,8,198,196,NULL
bertomi01,0,0,0,0,0,0,0,3,1,0,0,60,11,33,38,8.353333333333333,41,6,138,6,0,0,NULL,160000,1997,3,28,28,NULL
beruman01,0,0,0,0,0,0,0,2,3,0,1,40,4,38,46,5.54,31,0,143,1,1,0,NULL,109000,1995,2,40,40,NULL
bestka01,0,0,0,0,0,0,0,5,6,0,5,96,7,39,73,5.6979999999999995,48,0,274,7,1,0,NULL,105000,1989,5,61,61,NULL
bevilbr01,0,0,0,0,0,0,0,5,3,0,1,72,7,36,67,6.213333333333334,49,1,202,2,0,0,NULL,175000,1998,3,60,60,NULL
bielemi01,11,22,0,13,1,0,0,70,73,7,5,1236,116,496,783,3.666,633,178,3693,174,9,9,NULL,1325000,1992,14,348,347,NULL
birkbmi01,1,2,0,0,0,0,0,12,19,2,0,319,27,93,149,5.248333333333333,158,51,811,45,7,3,NULL,155000,1990,6,54,54,NULL
birtsti01,1,1,0,1,0,0,0,14,14,2,1,324,37,170,231,7.663999999999999,168,30,986,36,4,1,NULL,120500,1990,5,138,138,NULL
bittije01,1,1,0,1,0,0,0,4,6,0,0,95,17,42,53,5.4175,53,12,283,10,0,0,NULL,113000,1990,4,33,33,NULL
blackbu02,6,26,4,12,0,0,0,121,116,32,11,1978,217,623,1039,3.900588235294118,982,296,6160,356,13,25,NULL,3250000,1994,15,400,398,NULL
blairwi01,6,11,1,5,0,0,0,60,86,3,4,1438,170,415,759,5.320769230769231,778,139,3822,140,9,8,NULL,4500000,2000,12,418,418,NULL
blankke01,0,0,0,0,0,0,0,1,3,0,0,31,3,16,16,4.5275,19,5,100,2,1,0,NULL,100000,1990,3,8,8,NULL
blaziro01,0,3,0,0,0,0,0,4,2,0,0,111,14,31,67,5.45,61,0,276,4,0,1,NULL,180000,1998,2,63,63,NULL
blockte01,15,50,5,11,2,1,3,0,0,0,0,0,0,2,0,0,0,63,1684,1,1,0,NULL,70000,1988,3,110,1,NULL
bluevi01,37,53,9,15,0,2,0,209,161,143,2,2939,263,1185,2175,3.518823529411765,1357,473,10031,427,19,21,6,450000,1986,17,508,502,N
blumaja01,0,0,0,0,0,0,0,0,0,0,5,18,2,4,14,3.6,9,0,60,6,0,1,NULL,165000,1997,1,17,17,NULL
blylebe01,19,59,7,25,0,0,0,287,250,242,0,4632,430,1322,3701,3.454166666666666,2029,685,14908,662,30,48,2,2000000,1991,22,699,692,Y
bochtdo01,0,0,0,0,0,0,0,9,18,0,6,231,36,166,215,4.921666666666666,140,0,780,21,4,1,NULL,287500,1998,6,220,220,NULL
boddimi01,2,0,0,0,0,0,0,134,116,63,3,2082,188,721,1330,4.1,992,309,6371,366,32,37,1,3166667,1991,14,347,342,N
boehrbr01,0,2,1,2,0,0,0,26,32,0,3,522,64,274,432,5.088181818181818,280,21,1604,41,1,2,NULL,2000000,2004,10,356,356,NULL
boevejo01,0,2,0,0,0,0,0,34,45,0,49,751,75,343,541,3.906428571428571,362,0,2263,94,7,6,NULL,800000,1994,12,516,516,NULL
bogarti01,180,345,69,161,13,12,18,0,0,0,0,2,1,1,1,4.5,1,404,11749,1316,47,295,NULL,725000,1998,9,701,2,NULL
boggswa01,1513,3010,578,1014,24,35,180,0,0,0,0,3,0,1,2,3.375,1,2223,58402,4304,232,472,12,4724316,1995,18,2440,2,Y
bohanbr01,16,53,11,30,0,0,0,54,60,8,2,1229,142,489,671,5.420000000000001,706,157,3348,173,5,14,NULL,4000000,2001,12,309,304,NULL
boltoro01,0,0,0,0,0,0,0,2,8,0,0,88,8,30,27,7.8100000000000005,63,11,193,12,0,0,NULL,100000,1993,2,17,17,NULL
boltoto01,0,0,0,0,0,0,0,31,34,3,1,614,46,244,336,4.953333333333332,297,56,1621,89,6,9,NULL,525000,1992,8,209,209,NULL
bonesri01,3,2,0,3,0,0,0,63,82,11,1,1422,167,464,564,5.928461538461539,754,164,3838,157,9,22,1,1425000,1996,11,379,375,NULL
bonilbo01,1084,2010,408,1173,45,57,128,0,0,0,0,3,1,1,0,18,2,1837,47703,1869,230,251,6,6300000,1994,16,2113,1,N
bookegr01,2,4,2,1,0,0,0,5,7,0,1,278,22,118,119,5.328888888888889,136,4,792,41,4,3,NULL,130000,1988,8,161,161,NULL
borbope02,0,1,0,0,0,0,0,16,16,0,6,259,33,134,224,7.919,154,0,813,39,1,4,NULL,1650000,2002,9,368,368,NULL
bordiri01,0,1,0,0,0,0,0,20,20,0,10,383,42,121,247,4.583333333333334,196,17,1114,42,7,4,NULL,250000,1986,9,173,173,NULL
borkoda01,0,0,0,1,0,0,0,13,20,0,1,392,48,148,265,8.127142857142855,243,21,1039,46,8,7,NULL,800000,2008,7,181,181,NULL
borlato02,1,1,0,2,0,0,0,11,9,0,8,263,23,146,211,5.810999999999999,144,0,809,25,4,1,NULL,262500,1997,9,207,207,NULL
borowjo01,1,2,0,0,0,0,0,22,34,0,131,450,53,177,372,6.991428571428571,222,1,1363,52,2,7,NULL,4000000,2008,12,423,423,NULL
bosioch01,0,0,0,0,0,0,0,94,93,39,9,1742,162,481,1059,4.368181818181818,835,246,5130,246,15,35,NULL,4250000,1996,11,310,309,NULL
boskish01,10,26,5,8,0,0,0,49,63,4,1,982,133,292,494,5.081818181818182,540,132,2611,136,7,9,NULL,660000,1997,9,222,217,NULL
bottari01,1,2,2,1,0,0,0,33,42,0,116,561,71,316,575,3.9425000000000003,298,0,1886,66,3,8,1,2300000,1999,12,562,562,NULL
botteke01,13,31,3,10,1,0,0,46,49,2,10,950,123,385,566,5.05,506,116,2735,141,4,11,1,4000000,2000,9,292,292,NULL
bouchde01,1,2,2,0,0,0,0,6,11,0,0,170,28,54,77,5.59,93,26,438,23,2,2,NULL,135000,1994,4,35,35,NULL
bourgst01,1,3,2,1,0,0,0,1,3,0,0,60,4,21,17,6.3,35,5,120,8,0,0,NULL,109000,1996,1,15,15,NULL
bowenry01,9,18,4,3,0,1,0,17,28,3,0,350,35,184,216,5.8500000000000005,208,60,978,35,5,0,NULL,185000,1995,5,71,64,NULL
bowiemi01,0,4,0,4,0,0,0,8,13,0,0,183,20,81,111,6.777142857142857,110,19,469,18,1,0,NULL,650000,2008,6,88,88,NULL
boydoi01,2,6,0,2,0,0,0,78,77,43,0,1427,166,368,799,4.482727272727273,680,207,4169,187,11,13,NULL,1500000,1991,10,214,214,NULL
bellbu01,1151,2514,425,1106,55,79,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2315,61133,5009,262,448,5,870000,1987,18,2405,0,N
bellda01,587,1239,267,589,19,20,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1276,34267,2979,160,431,NULL,4700000,2006,12,1403,0,NULL
belleal01,974,1726,389,1239,88,41,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1306,34152,91,66,18,5,13000000,2003,12,1539,0,N
bellge02,814,1702,308,1002,67,36,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1211,31507,84,88,11,3,3650000,1993,12,1587,0,N
bellhma01,324,484,113,246,30,13,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,516,14076,1325,62,245,NULL,2750000,2005,10,731,0,NULL
bellicl01,57,60,11,35,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,2681,139,8,23,NULL,230000,2001,4,183,0,NULL
bellira01,217,508,55,142,43,17,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,694,19490,2234,79,375,NULL,800000,1994,17,1154,0,NULL
belliro01,685,1377,328,601,43,28,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1243,33161,3411,129,846,1,4000000,2006,13,1484,0,NULL
bellja01,1123,1963,394,860,91,60,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1903,50656,5609,220,1120,2,8050000,2001,18,2063,0,N
bellju01,107,177,30,71,16,7,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,231,6323,713,41,147,NULL,200000,1995,7,329,0,NULL
bellmi01,12,15,5,6,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,464,14,4,13,NULL,100000,1990,2,53,0,NULL
beltres01,46,95,17,35,5,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110,3320,336,27,60,NULL,200000,1996,5,186,0,NULL
benarma01,441,714,138,260,105,43,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,564,15620,36,21,5,NULL,4200000,2003,9,891,0,NULL
benavfr01,53,135,26,52,4,3,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134,3797,387,23,72,NULL,195000,1994,4,219,0,NULL
benedbr01,214,696,98,260,12,20,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,892,23342,577,53,50,2,665000,1988,12,982,0,NULL
beniqju01,610,1274,190,476,104,76,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1088,30015,294,95,99,NULL,450000,1986,17,1500,0,NULL
benitya01,47,109,16,60,4,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,2775,5,9,1,NULL,195000,1998,4,169,0,NULL
bennega01,141,408,74,192,6,5,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,475,12699,171,27,22,NULL,850000,2007,13,587,0,NULL
benzito01,316,733,135,376,21,29,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,675,18574,308,32,383,NULL,1150000,1992,9,924,0,NULL
bergda01,190,430,91,163,8,7,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,367,10271,879,51,179,NULL,800000,2004,7,582,0,NULL
bergepe01,171,249,41,56,31,24,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277,7366,24,11,5,NULL,300000,2004,5,308,0,NULL
bergmda01,312,690,100,289,19,14,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,580,16901,449,51,470,NULL,575000,1991,17,1349,0,NULL
berkmla01,1146,1905,422,1234,86,48,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1690,44175,629,79,626,6,14500000,2010,15,1879,0,NULL
bernato01,523,970,177,391,113,55,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,971,25595,2950,119,631,NULL,630000,1987,10,1071,0,NULL
berrada01,236,603,109,278,32,17,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,728,19989,2170,148,345,NULL,657500,1987,11,853,0,NULL
berroge01,379,692,113,382,19,16,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302,7572,24,16,12,NULL,3300000,1997,11,779,0,NULL
berryda01,175,488,106,257,3,6,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,507,13760,273,41,25,NULL,1000000,1993,10,683,0,NULL
berryse01,310,657,153,369,47,24,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,604,15693,1062,101,136,NULL,2350000,2000,11,860,0,NULL
bevacku01,214,499,90,275,12,20,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,437,12978,846,80,176,NULL,140000,1985,15,970,0,NULL
biancbu01,70,113,16,30,8,7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,5138,595,45,118,NULL,165000,1986,6,311,0,NULL
bicheda01,934,1906,401,1141,152,73,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1482,38680,128,80,38,4,7250000,1999,14,1704,0,N
biesest01,18,20,4,5,2,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,333,2,0,0,NULL,150000,1997,2,60,0,NULL
biggicr01,1844,3060,668,1175,414,124,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2703,70913,5671,201,1174,7,9750000,2003,20,2850,0,Y
bilarda01,79,194,39,91,4,4,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277,7655,202,24,15,NULL,125000,1992,8,382,0,NULL
blanche01,274,615,145,298,6,11,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,801,21534,479,38,81,NULL,3175000,2008,16,971,0,NULL
blankla02,176,233,48,92,54,18,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,300,8437,532,20,120,NULL,627000,1993,6,461,0,NULL
blausje01,691,1187,217,513,65,41,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1199,31141,3191,188,555,2,4200000,1999,13,1407,0,NULL
blossgr01,3,3,1,2,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,189,1,3,0,NULL,109000,1994,2,22,0,NULL
blowemi01,290,591,116,365,7,8,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,623,16698,986,91,132,NULL,2300000,1996,11,761,0,NULL
blumge01,446,990,206,479,19,19,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,962,26301,2075,82,323,NULL,1500000,2010,14,1389,0,NULL
bochtbr01,643,1478,250,658,43,41,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1329,35323,643,90,839,1,572500,1986,12,1538,0,NULL
bochybr01,75,192,37,93,1,2,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203,5808,130,29,17,NULL,135000,1987,9,358,0,NULL
bolicfr01,28,52,15,26,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,1428,70,8,32,NULL,178000,1998,2,116,0,NULL
bondsba01,2227,2935,601,1996,514,141,688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2810,72889,173,97,25,14,22000000,2005,22,2986,0,N
bonilju01,145,375,50,101,7,10,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,10296,1071,44,254,NULL,120000,1986,6,429,0,NULL
bonneba01,363,833,143,355,64,39,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,751,20784,179,47,17,NULL,437500,1985,10,976,0,NULL
bookero01,38,68,10,28,7,3,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,1806,159,10,24,NULL,140000,1991,5,173,0,NULL
booneaa01,519,1017,216,555,107,30,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1017,27095,2033,139,259,1,3750000,2006,12,1152,0,N
boonebo01,679,1838,303,826,38,50,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2104,55699,1185,183,155,4,1900000,1990,19,2264,0,N
boonebr01,927,1775,366,1021,94,53,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1729,45738,4594,117,1085,3,9000000,2005,14,1780,0,N
bootyjo01,3,7,1,4,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,196,16,4,2,NULL,170000,1998,3,13,0,NULL
bordepa01,289,831,168,346,9,14,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,843,23104,510,76,52,NULL,2500000,1994,17,1099,0,NULL
bordimi01,676,1500,257,626,96,58,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1648,43287,4770,137,1129,1,4873439,2002,14,1720,0,NULL
bosleth01,183,430,50,158,47,24,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,290,8628,13,23,3,NULL,457500,1987,14,784,0,NULL
bostoda01,378,655,131,278,98,50,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,624,17482,37,38,12,NULL,935000,1992,11,1058,0,NULL
bournra01,104,234,44,85,12,5,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252,7069,787,15,182,NULL,400000,1999,7,365,0,NULL
bowala01,987,2191,262,525,318,105,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2184,57250,6864,211,1267,5,525000,1985,16,2247,0,N
aardsda01,0,0,0,0,0,0,0,16,18,0,69,296,41,183,340,5.1944444444444455,169,0,1011,29,3,2,NULL,4500000,2011,9,331,331,NULL
abadfe01,0,1,0,0,0,0,0,8,29,0,2,332,43,123,290,4.219090909090909,155,6,1045,40,2,2,NULL,1250000,2016,10,400,400,NULL
abbeybe01,21,38,3,17,3,0,0,22,40,52,1,686,18,192,161,4.678333333333334,442,0,1704,134,22,4,NULL,NULL,NULL,5,79,79,NULL
abbeych01,307,493,67,280,93,0,0,0,0,0,0,6,0,0,0,4.5,3,0,11781,92,100,19,NULL,NULL,NULL,5,452,1,NULL
abbotco01,0,1,0,0,0,0,0,0,0,0,0,20,7,11,12,6.75,15,1,52,1,0,0,NULL,NULL,NULL,1,8,7,NULL
abbotda01,0,1,0,1,1,0,0,0,2,1,1,19,0,8,1,6.23,14,0,39,4,0,0,NULL,NULL,NULL,1,3,3,NULL
abbotgl01,0,0,0,0,0,0,0,62,83,37,0,1405,162,352,484,4.331666666666667,707,206,3858,187,17,12,NULL,NULL,NULL,11,248,248,NULL
aberal01,5,14,0,6,0,0,0,24,25,7,14,398,29,160,169,5.44375,205,19,924,79,6,6,NULL,NULL,NULL,6,168,168,NULL
abernbi01,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,13.5,3,0,0,0,0,0,NULL,NULL,NULL,1,1,1,NULL
abernte01,0,1,0,0,0,0,0,0,3,1,0,31,0,17,13,8.673333333333334,26,0,0,4,1,0,NULL,NULL,NULL,3,7,7,NULL
abernte02,12,25,3,9,0,0,0,63,69,7,148,1010,70,592,765,3.9652941176470593,513,34,3438,304,21,16,NULL,NULL,NULL,14,681,681,NULL
abernwo01,0,0,0,0,0,0,0,1,1,0,1,36,5,11,6,6.1899999999999995,19,0,0,6,0,0,NULL,NULL,NULL,2,16,16,NULL
ablesha01,0,0,0,0,1,0,0,1,5,4,0,79,1,30,41,5.253333333333333,51,6,183,12,2,0,NULL,NULL,NULL,3,14,14,NULL
abramge01,0,1,0,0,0,0,0,0,0,0,0,10,0,3,1,9.64,5,0,0,1,0,0,NULL,NULL,NULL,1,3,3,NULL
abregjo01,0,0,0,1,0,0,0,1,1,0,0,32,3,12,13,6.38,18,5,72,6,1,0,NULL,NULL,NULL,1,6,6,NULL
abreual01,0,0,0,0,0,0,0,2,1,0,1,31,9,21,37,12.7,25,0,114,3,0,0,NULL,NULL,NULL,2,30,30,NULL
abreubr01,0,0,0,0,0,0,0,3,3,0,1,40,4,28,52,3.1633333333333336,29,0,144,5,0,1,NULL,NULL,NULL,3,42,42,NULL
abreuju01,0,0,0,0,0,0,0,0,0,0,0,6,1,3,12,2.7,2,0,20,0,0,0,NULL,NULL,NULL,1,7,7,NULL
abreuwi01,0,0,0,0,0,0,0,0,1,0,0,57,10,19,38,10.412500000000001,39,0,133,2,0,0,NULL,NULL,NULL,3,38,38,NULL
accarje01,0,1,0,0,0,0,0,10,20,0,38,288,24,111,205,5.348999999999999,143,0,854,35,1,5,NULL,1080000,2011,8,262,262,NULL
aceveal01,0,0,0,0,0,0,0,31,16,0,29,333,48,129,282,4.041428571428571,172,15,1141,38,6,5,NULL,2650000,2013,7,204,204,NULL
acevedo01,0,0,0,0,0,0,0,0,0,0,0,9,3,4,9,3.27,4,0,33,3,0,0,NULL,NULL,NULL,1,10,10,NULL
acevejo01,2,8,2,4,0,0,0,18,25,1,1,420,71,113,253,5.55,246,59,1105,39,0,3,NULL,340000,2004,5,104,104,NULL
achteaj01,0,0,0,0,0,0,0,2,1,0,0,69,13,21,33,4.376666666666666,30,0,186,5,1,0,NULL,NULL,NULL,3,45,45,NULL
ackerto01,10,5,0,2,0,0,0,19,13,5,8,365,43,150,256,4.0025,181,23,1141,49,1,1,NULL,NULL,NULL,4,153,153,NULL
acklefr01,0,2,1,1,0,0,0,1,0,0,0,17,4,11,17,5.305,10,4,58,6,0,0,NULL,NULL,NULL,2,5,5,NULL
acostcy01,0,0,0,0,0,0,0,13,9,0,27,143,15,77,109,3.4400000000000004,65,0,559,21,4,3,NULL,NULL,NULL,4,107,107,NULL
acosted01,1,1,0,0,0,0,0,6,9,3,1,153,12,39,70,6.896666666666667,71,8,414,13,1,1,NULL,NULL,NULL,3,57,57,NULL
acostjo01,4,9,1,1,1,0,0,10,10,6,4,265,9,68,45,5.596666666666667,119,0,0,38,1,0,NULL,NULL,NULL,3,55,55,NULL
acostma01,0,0,0,0,0,0,0,13,13,0,9,234,30,117,219,3.841666666666667,122,0,744,37,4,6,NULL,875000,2012,6,233,233,NULL
adamja01,0,0,0,0,0,0,0,6,4,0,0,64,13,39,95,4.5575,44,0,235,6,2,1,NULL,NULL,NULL,4,79,79,NULL
adamsac01,9,12,0,2,0,0,0,41,33,2,49,541,26,224,171,5.671666666666667,247,0,0,108,5,7,1,NULL,NULL,6,302,302,NULL
adamsau01,0,0,0,0,0,0,0,2,0,0,1,91,12,34,58,8.924000000000001,57,0,226,9,1,0,NULL,507700,2015,4,68,68,NULL
adamsau02,0,0,0,0,0,0,0,5,4,0,0,56,6,64,146,4.161666666666666,48,2,284,7,1,1,NULL,NULL,NULL,5,106,106,NULL
adamsba01,79,216,31,75,1,1,0,194,140,206,15,2841,68,430,1036,3.7336842105263157,1129,46,1203,648,17,17,NULL,NULL,NULL,19,482,482,N
adamsbo01,1,1,0,0,0,0,0,0,0,0,0,10,1,3,1,7.94,5,0,0,5,0,0,NULL,NULL,NULL,1,2,2,NULL
adamsbo02,0,0,0,0,0,0,0,0,1,0,0,21,0,3,5,5.25,11,0,0,2,0,0,NULL,NULL,NULL,2,5,5,NULL
adamsch01,0,0,0,0,0,0,0,1,2,0,1,62,11,15,33,8.306666666666667,41,1,125,3,0,0,NULL,NULL,NULL,3,22,22,NULL
adamsda01,1,8,0,3,0,0,0,4,11,6,3,182,5,65,54,4.07,87,0,0,47,3,1,NULL,NULL,NULL,2,47,47,NULL
adamsjo01,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,9,6,0,12,3,0,2,NULL,NULL,NULL,1,1,1,NULL
adamska01,0,1,0,0,0,0,0,1,9,3,0,119,5,48,62,6.855,72,0,0,33,3,0,NULL,NULL,NULL,2,30,30,NULL
adamsmi01,1,2,0,1,0,0,0,0,4,0,0,28,3,22,14,7.423333333333335,22,4,76,3,0,0,NULL,NULL,NULL,3,11,11,NULL
adamsmi03,0,0,0,0,0,0,0,21,20,0,4,316,33,126,409,3.271818181818182,122,0,1222,43,1,4,NULL,7000000,2014,10,409,409,NULL
adamsre01,0,0,0,0,0,0,0,0,1,0,0,18,1,7,8,8.25,12,0,0,5,1,1,NULL,NULL,NULL,1,8,8,NULL
adamsri01,1,4,0,0,0,0,0,2,5,3,0,63,1,24,25,3.59,30,6,189,20,2,0,NULL,NULL,NULL,1,12,11,NULL
adamswi01,4,9,1,2,0,0,0,8,16,8,2,303,8,144,74,5.18,172,0,0,71,3,2,NULL,NULL,NULL,5,65,65,NULL
adcocna01,0,0,0,0,0,0,0,2,6,0,1,126,14,56,80,4.365,64,5,369,16,3,0,NULL,414000,2011,4,56,56,NULL
adenhni01,0,0,0,0,0,0,0,1,0,0,0,25,0,16,9,4.5,12,4,54,1,0,0,NULL,400000,2009,2,4,4,NULL
adkinde01,2,5,1,3,0,0,0,2,4,1,0,114,10,50,47,6.079999999999999,69,0,0,18,2,1,NULL,NULL,NULL,3,38,38,NULL
adkindo01,1,2,0,0,0,0,0,1,1,1,1,40,2,12,3,5.88,28,0,81,7,0,0,NULL,NULL,NULL,2,6,6,NULL
adkingr01,9,21,3,6,1,0,0,12,27,19,1,403,24,156,78,4.53,211,0,0,88,5,2,NULL,NULL,NULL,2,76,67,NULL
adkinjo01,0,0,0,0,0,0,0,5,5,0,0,155,18,54,81,4.09,75,0,416,23,2,3,NULL,301000,2004,6,119,119,NULL
adkinst01,0,0,0,0,0,0,0,1,2,0,0,19,4,29,14,6.38,18,5,72,3,0,0,NULL,NULL,NULL,1,5,5,NULL
adlemti01,2,7,3,5,0,0,0,9,15,0,0,188,42,71,155,4.76,111,33,576,19,0,1,NULL,NULL,NULL,2,43,43,NULL
adonjo01,0,0,0,0,0,0,0,0,0,0,0,6,1,3,9,3.38,2,1,16,0,0,0,NULL,NULL,NULL,1,1,1,NULL
adriaeh01,175,308,72,142,18,8,5,0,0,0,0,6,1,0,1,18,4,309,8879,716,29,148,NULL,512500,2016,9,575,2,NULL
affelje01,0,3,0,2,0,0,0,43,46,0,28,904,76,396,720,4.101333333333334,455,42,2778,184,13,13,NULL,6000000,2015,14,774,774,NULL
agrazda01,0,2,0,2,0,0,0,4,5,0,0,82,15,18,41,4.91,43,14,220,6,1,1,NULL,NULL,NULL,1,15,15,NULL
aguilmi01,0,0,0,0,0,0,0,1,1,0,0,6,0,4,3,6.43,6,0,21,1,0,0,NULL,NULL,NULL,1,9,9,NULL
aguirha01,14,33,7,21,1,0,0,75,72,44,33,1216,123,479,856,3.2118749999999996,562,149,4124,167,28,6,1,NULL,NULL,16,447,447,NULL
ahearpa01,0,0,0,0,0,0,0,0,2,0,0,20,2,5,4,11.7,13,3,30,1,0,0,NULL,NULL,NULL,1,4,4,NULL
ainsmed01,299,707,108,317,86,16,0,0,0,0,0,2,0,0,0,54,2,27,750,1088,193,96,NULL,NULL,NULL,15,1082,1,NULL
ainswku01,1,2,1,0,0,0,0,6,8,0,0,136,16,61,90,8.134,78,22,380,16,0,1,NULL,322500,2005,4,30,29,NULL
aitchra01,4,10,0,2,0,0,0,12,12,10,0,193,7,67,101,2.54,98,0,0,42,7,0,NULL,NULL,NULL,3,34,34,NULL
akerja01,3,7,2,4,0,0,0,47,45,0,123,679,64,274,404,3.8542857142857145,312,0,2240,167,8,20,NULL,NULL,NULL,11,496,495,N
akersje01,0,2,0,0,0,0,0,1,1,0,0,24,1,15,11,4.87,17,0,0,1,1,0,NULL,NULL,NULL,1,5,5,NULL
akinke01,0,0,0,0,0,0,0,3,12,0,0,137,20,50,117,5.595,87,23,362,8,0,1,NULL,NULL,NULL,2,32,32,NULL
