playerID,B_G,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_G,PI_CG,PI_SV,PI_H,PI_ER,PI_HR,PI_BB,PI_SO,PI_ERA,PI_R,FI_G,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,inducted
scottto01,991,331,699,111,253,125,69,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,853,653,18521,53,27,8,NULL,NULL,NULL,N
sundbji01,1962,621,1493,243,624,20,37,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1930,1777,47760,1007,81,145,3,791667,1987,N
thomeji01,2543,1583,2328,451,1699,19,20,173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1599,1561,40972,1565,137,990,5,15666666,2008,Y
nolanga01,252,36,73,9,32,0,0,0,110,70,250,45,0,1505,573,146,413,1039,40.71,623,250,247,5026,189,3,11,1,NULL,NULL,N
fiskca01,2499,1276,2356,421,1330,128,58,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2298,2157,57075,1075,165,167,11,1750000,1990,Y
joynewa01,2033,973,2060,409,1106,60,39,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1913,1798,48180,1470,99,1611,1,4800000,1995,N
kellyki01,1456,1357,1813,359,950,368,0,0,2,2,12,0,0,63,21,5,30,4,23.18,49,1611,0,38880,1749,851,145,NULL,NULL,NULL,Y
connoro01,1998,1620,2467,441,1323,244,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000,0,52968,1289,596,999,NULL,NULL,NULL,Y
collied01,2826,1821,3315,438,1300,741,173,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2701,400,10815,7716,452,1223,NULL,NULL,NULL,Y
bendech01,507,102,243,40,116,20,0,0,212,127,459,255,34,2645,823,40,712,1711,55.11,1110,472,173,5652,814,59,27,NULL,NULL,NULL,Y
bakerfr01,1575,887,1838,315,987,235,28,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1548,300,8139,3155,322,259,NULL,NULL,NULL,Y
bodiepi01,1050,393,1011,169,516,83,26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1012,0,0,179,80,38,NULL,NULL,NULL,N
bottoji01,1991,1177,2313,465,1422,58,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1886,0,0,815,223,1562,NULL,NULL,NULL,Y
brilene01,452,29,72,9,29,0,0,0,129,112,452,64,22,2141,807,186,547,1163,57.839999999999996,929,452,279,6337,263,14,17,NULL,NULL,NULL,N
willimi02,619,2,3,0,4,0,0,0,45,58,619,0,192,537,280,49,544,660,52.790000000000006,317,619,3,2074,75,17,4,1,3500000,1993,N
wakefti01,630,4,13,2,4,0,0,0,200,180,627,33,22,3152,1582,418,1205,2156,83.61999999999999,1791,627,463,9679,329,30,29,1,4670000,2005,N
foxxji01,2317,1751,2646,458,1922,87,72,0,1,0,10,0,0,13,4,0,14,11,1.59,4,2200,0,0,1562,192,1553,9,NULL,NULL,Y
hearnji01,403,44,77,7,36,1,0,0,109,89,396,63,8,1661,721,157,655,669,61.849999999999994,847,396,75,1933,355,22,33,1,NULL,NULL,N
culpra01,322,40,74,8,34,0,1,0,122,101,322,80,1,1677,755,188,752,1411,41.54,863,322,268,5694,237,22,15,2,NULL,NULL,N
rayjo01,1353,604,1502,294,594,80,49,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1317,1260,34003,3836,123,828,1,1125000,1990,N
disarga01,1086,444,966,186,355,47,44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1081,1066,28179,3197,131,675,1,3225000,2000,N
maxvida01,1423,302,748,79,252,7,11,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1401,1094,29685,3684,153,714,NULL,NULL,NULL,N
zachrpa01,293,9,36,0,6,0,0,0,69,67,293,29,3,1147,461,88,495,669,40.22,529,293,154,3532,176,13,19,1,NULL,NULL,N
wilsoju99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
gomezle01,368,59,133,11,58,1,1,0,189,102,368,173,9,2290,930,138,1095,1468,55,1091,368,0,0,393,20,20,7,NULL,NULL,Y
paborch01,170,101,204,13,80,3,1,0,1,4,10,3,0,81,34,4,10,0,19.75,80,177,67,4623,30,98,4,NULL,NULL,NULL,N
vaughar01,1817,1173,2103,356,926,118,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1743,0,0,5119,417,875,9,NULL,NULL,Y
kennejo03,856,237,475,77,185,14,10,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,825,560,16169,1456,115,239,NULL,NULL,NULL,N
trammal01,2293,1231,2365,412,1003,236,109,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2202,2129,56195,6265,235,1321,6,3000000,1994,Y
bibbyji01,341,15,31,6,17,0,0,0,111,101,340,56,8,1565,719,131,723,1079,59.120000000000005,800,340,239,5167,216,20,16,1,NULL,NULL,N
jacksda02,356,28,54,12,28,0,2,0,112,131,353,44,1,2110,923,133,816,1225,79.00999999999999,1061,353,325,6218,285,30,17,2,4600000,1997,N
sandere02,1777,1037,1666,341,983,304,115,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1677,1610,41907,103,68,19,1,5000000,2007,N
grudzma01,1802,946,2040,391,640,133,52,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1792,1731,45313,4975,185,1097,1,5500000,2003,N
tinkejo01,1806,774,1690,263,783,336,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1794,980,33222,5951,648,674,NULL,NULL,NULL,Y
schaapa01,1128,436,869,132,323,43,38,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1095,1007,26842,2112,173,165,NULL,NULL,NULL,N
yeagest01,1269,357,816,118,410,14,18,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1230,1051,28276,674,88,75,NULL,500000,1985,N
drysddo01,547,96,218,26,113,0,2,0,209,166,518,167,6,3084,1124,280,855,2486,42.660000000000004,1292,518,465,10296,686,59,55,8,NULL,NULL,Y
lylesp01,899,8,15,2,4,1,0,0,99,76,899,0,238,1292,445,84,481,873,53.63999999999999,519,899,0,4170,198,21,12,3,NULL,NULL,N
wrighge01,591,665,866,124,326,47,20,0,0,1,3,0,0,6,3,0,0,1,6.75,3,595,124,15858,2095,442,199,NULL,NULL,NULL,Y
violafr01,421,8,26,3,6,0,0,0,176,150,421,74,0,2827,1175,294,864,1844,67.08,1303,421,420,8509,371,32,19,3,4833333,1993,N
dimagdo01,1399,1046,1680,308,618,100,62,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1373,0,0,147,89,32,7,NULL,NULL,N
ennisde01,1903,985,2063,358,1284,45,19,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1841,670,17440,150,121,27,3,NULL,NULL,N
bowala01,2247,987,2191,262,525,318,105,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2227,2184,57250,6864,211,1267,5,525000,1985,N
willine01,1201,809,1159,228,667,88,0,0,1,1,12,1,3,38,13,1,5,7,44,31,1225,0,31896,3095,684,257,NULL,NULL,NULL,N
weissge99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
winfida01,2973,1669,3110,540,1833,223,96,172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2479,2422,64515,168,95,38,12,3300000,1991,Y
pompeal99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
rueteki01,349,44,95,9,40,1,1,0,130,92,340,4,0,2092,911,220,582,818,57.68000000000001,1004,340,336,5754,439,7,54,NULL,7133333,2005,N
kuennha01,1833,951,2092,356,671,68,56,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1747,1474,38544,2345,191,468,8,NULL,NULL,N
oglivbe01,1754,784,1615,277,901,87,70,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1483,1400,37499,121,74,54,3,766593,1986,N
niekrph01,866,80,260,42,109,0,1,0,318,274,864,245,29,5044,2012,482,1809,3342,106.56000000000002,2337,864,716,16213,878,37,83,5,600000,1985,Y
blylebe01,699,19,59,7,25,0,0,0,287,250,692,242,0,4632,1830,430,1322,3701,82.89999999999999,2029,692,685,14908,662,30,48,2,2000000,1991,Y
aurilri01,1652,745,1576,301,756,23,18,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1605,1416,37603,3516,159,933,1,6250000,2003,N
killebi01,1035,237,751,86,240,39,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1007,72,1830,1319,148,129,NULL,NULL,NULL,N
westrwe01,919,302,503,59,315,10,5,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,903,220,5732,418,62,82,2,NULL,NULL,N
valenfe01,474,56,187,26,84,0,2,0,173,153,453,113,2,2718,1154,226,1151,2074,72.95999999999998,1303,455,424,8798,586,30,31,6,2050000,1988,N
whiteso99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
younger01,1730,996,1731,327,543,465,168,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1557,1462,38069,3617,160,788,1,4500000,2001,N
gordojo01,1566,914,1530,264,975,89,60,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1551,0,0,4726,264,1196,9,NULL,NULL,Y
averiea01,1668,1224,2019,401,1164,70,57,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1589,0,0,115,126,29,6,NULL,NULL,Y
applilu01,2422,1319,2749,440,1116,179,108,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2359,0,0,7543,672,1475,7,NULL,NULL,Y
fisheed02,690,11,30,5,8,0,0,0,85,70,690,7,81,1398,583,149,438,812,64.39,659,690,63,4614,262,17,17,1,NULL,NULL,N
mitchke01,1223,630,1173,224,760,30,31,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1076,1022,25754,566,86,62,2,3750000,1994,N
davisch01,2436,1240,2380,424,1372,142,98,188,0,0,1,0,0,0,0,0,0,0,0,0,1186,1151,30659,77,80,15,3,4333333,1999,N
uhlege01,722,172,393,60,187,6,8,0,200,166,513,232,25,3417,1384,119,966,1135,114.30000000000001,1635,513,0,0,624,33,42,NULL,NULL,NULL,N
fostebi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
elliobo01,1978,1064,2061,382,1195,60,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1906,0,0,2790,261,259,7,NULL,NULL,N
scottmi03,348,33,81,14,45,2,1,0,124,108,347,45,3,1858,813,173,627,1469,58.5,908,347,319,6206,299,23,12,3,2412500,1991,N
martied01,2055,1219,2247,514,1261,49,30,113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,592,561,14488,1025,81,107,7,7086668,2002,N
grissma02,2165,1187,2251,386,967,429,116,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2088,1984,52962,98,61,23,2,5000000,2002,N
mesajo01,1023,1,0,0,0,0,0,0,80,109,1022,6,321,1629,750,151,651,1038,101.82000000000002,811,1022,95,4646,197,17,11,2,5200000,2003,N
bondto01,488,213,471,53,174,5,1,0,234,163,417,386,0,3765,862,50,193,972,31.21,1931,520,55,12912,928,138,32,NULL,NULL,NULL,N
judgejo01,2171,1184,2352,433,1034,213,92,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2086,0,0,1301,142,1500,NULL,NULL,NULL,N
hoytwa01,674,96,255,26,100,0,1,0,237,182,674,226,52,4037,1500,154,1003,1206,94.26000000000002,1780,674,0,0,842,35,41,NULL,NULL,NULL,Y
ruelmu01,1468,494,1242,187,534,61,59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1413,0,0,1138,117,137,NULL,NULL,NULL,N
bushjo01,581,128,313,59,137,4,4,0,195,183,489,225,20,2992,1205,96,1263,1319,89.99000000000001,1443,498,0,0,839,34,50,NULL,NULL,NULL,N
stottme01,366,54,120,14,57,0,2,0,164,139,360,152,1,2435,878,171,809,1257,32.55,1003,360,356,7985,570,26,38,5,NULL,NULL,N
mcdougi01,1336,697,1291,187,576,45,44,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1391,828,22323,3373,149,815,5,NULL,NULL,N
lopated01,357,87,187,26,77,0,1,0,166,112,340,164,3,2464,869,179,650,859,42.66,1008,340,42,917,468,19,30,1,NULL,NULL,N
hortowi01,2028,873,1993,284,1163,20,38,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1191,1167,29738,60,58,8,4,NULL,NULL,N
boleyjo01,540,203,478,88,227,15,8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,529,0,0,1331,102,245,NULL,NULL,NULL,N
leachfr01,991,543,1147,196,509,32,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,900,0,0,94,52,51,NULL,NULL,NULL,N
torgeea01,1668,848,1318,215,740,133,39,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1422,520,14577,815,144,1097,NULL,NULL,NULL,N
seguida01,1456,683,1412,284,684,17,19,56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1220,1078,28700,771,47,854,NULL,7000000,2004,N
dimagjo01,1736,1390,2214,389,1537,30,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1722,0,0,153,105,30,13,NULL,NULL,Y
butlebr01,2213,1359,2375,277,578,558,257,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2159,2080,54791,122,41,32,1,3500000,1994,N
nevinph01,1217,584,1131,209,743,18,5,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1069,994,25668,1122,112,350,1,10472409,2006,N
edmonji01,2011,1251,1949,437,1199,67,50,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1924,1806,47273,160,58,68,4,12074702,2006,N
leevesa01,389,90,183,17,78,4,0,0,194,100,388,241,13,2449,731,29,587,847,32.19,1023,389,148,7998,659,34,11,NULL,NULL,NULL,N
brutobi01,1610,937,1651,241,545,207,89,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1561,1301,35473,105,77,32,NULL,NULL,NULL,N
veeckbi99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
sweenmi01,1454,759,1540,325,909,53,25,61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,789,748,19539,515,70,552,5,11000000,2007,N
henrito01,1284,901,1297,269,795,37,19,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1206,0,0,178,56,205,5,NULL,NULL,N
johnsda02,1435,564,1252,242,609,33,25,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1403,1308,35051,3339,142,860,4,NULL,NULL,N
lonboji01,426,41,105,17,43,1,2,0,157,137,425,90,4,2400,1056,233,823,1475,66.11,1170,425,368,7394,268,22,18,1,NULL,NULL,N
cashda01,1422,732,1571,243,426,120,74,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1374,1315,35034,3905,121,906,3,NULL,NULL,N
hrbekke01,1747,903,1749,312,1086,37,26,110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1610,1567,40982,1051,87,1331,1,3100000,1994,N
conrowi01,1374,605,1257,176,452,262,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1362,894,32883,2534,337,207,NULL,NULL,NULL,N
oneilst01,1590,448,1259,248,537,30,23,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1533,0,0,1698,217,194,NULL,NULL,NULL,N
toneyfr01,336,40,118,12,47,3,1,0,139,102,336,158,12,2037,659,59,583,718,40.43000000000001,835,336,0,0,555,26,14,NULL,NULL,NULL,N
tebbebi01,1162,357,1000,169,469,29,23,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1108,0,0,666,119,87,4,NULL,NULL,N
moraljo01,733,126,375,68,207,0,4,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,60,1695,57,10,37,NULL,NULL,NULL,N
deshaji01,258,13,33,0,12,0,1,0,84,95,257,15,0,1434,702,179,575,951,73.68,743,257,253,4575,205,14,7,NULL,2100000,1991,N
reisepe01,861,473,786,155,368,87,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,698,0,0,168,42,20,3,NULL,NULL,N
pinielo01,1747,651,1705,305,766,32,41,82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1404,1319,34579,106,52,16,1,NULL,NULL,N
krukomi01,371,44,139,22,54,3,2,0,124,117,369,41,1,2188,949,196,767,1478,59.269999999999996,1069,369,355,6572,284,23,27,1,900000,1988,N
colemvi01,1371,849,1425,176,346,752,177,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1311,1283,33879,109,68,17,2,3312500,1994,N
mcdowja01,277,0,0,0,0,0,0,0,127,87,277,62,0,1854,809,173,606,1311,50.68000000000001,874,277,275,5667,245,13,12,3,5400000,1995,N
lankfra01,1701,968,1561,356,874,258,117,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1586,1485,39309,72,63,11,1,8100000,2002,N
jonesan01,2196,1204,1933,383,1289,152,59,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2051,1924,51235,125,50,35,5,14726910,2008,N
mageesh01,2087,1112,2169,425,1176,441,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2053,980,25917,433,168,115,NULL,NULL,NULL,N
berrych02,709,196,539,88,256,13,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,657,0,0,406,44,48,NULL,NULL,NULL,N
wynnea01,796,136,365,59,173,1,0,0,300,244,691,290,15,4291,1796,338,1775,2334,82.13,2037,691,291,6322,670,29,47,7,NULL,NULL,Y
robinbi02,1472,536,1127,229,641,71,49,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1363,1048,29207,267,73,149,NULL,NULL,NULL,N
hermabi01,1922,1163,2345,486,839,67,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1911,0,0,5823,365,1202,10,NULL,NULL,Y
garvene01,458,87,180,27,72,1,1,0,129,157,402,153,12,2471,1027,213,881,881,56.519999999999996,1184,403,165,3581,470,27,41,1,NULL,NULL,N
blackew01,237,31,77,12,22,0,0,0,82,78,236,69,10,1150,484,67,562,839,42.45,562,236,0,12,311,19,20,6,NULL,NULL,N
hunteca01,515,60,149,16,51,2,0,0,224,166,500,181,1,2958,1248,374,954,2012,52.14,1380,501,476,10348,319,23,16,8,NULL,NULL,Y
caseyse01,1405,690,1531,322,735,18,8,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1313,1258,32899,558,53,947,3,8500000,2006,N
floydcl01,1621,824,1479,340,865,148,43,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1368,1267,32504,134,63,79,1,6616856,2006,N
isrinja01,724,11,21,4,16,0,0,0,51,55,724,3,300,901,408,85,437,830,62.14999999999999,450,724,52,3023,144,17,6,2,8750000,2007,N
barnero01,499,698,860,146,346,103,27,0,0,0,1,0,0,7,3,0,0,0,20.25,8,505,127,13656,1662,459,206,NULL,NULL,NULL,N
dyered01,129,31,35,7,13,3,1,0,15,15,69,10,3,316,135,11,96,63,44.870000000000005,164,78,0,0,69,7,2,NULL,NULL,NULL,N
raderdo02,1465,631,1302,245,722,37,33,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1405,1379,36793,2913,201,290,NULL,NULL,NULL,N
stottto01,373,23,50,7,11,1,1,0,138,121,372,25,1,2200,1042,246,816,1587,67.90999999999998,1130,372,339,6575,261,18,19,NULL,8000000,2002,N
bauerha01,1544,833,1424,229,703,50,33,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1450,746,20081,107,46,20,3,NULL,NULL,N
haddiha01,531,95,169,37,64,4,0,0,136,113,453,99,21,2154,901,240,601,1575,54.79,1012,454,247,5820,358,21,24,3,NULL,NULL,N
sievero01,1887,945,1703,292,1147,14,19,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1756,1368,35285,661,110,759,4,NULL,NULL,N
schmija01,324,29,63,9,21,0,0,0,130,96,323,20,0,1846,878,184,792,1758,71.72,958,323,314,5989,163,11,6,3,15703946,2007,N
camniho01,326,42,92,6,32,1,0,0,133,106,326,137,15,1852,637,41,656,915,35.870000000000005,857,326,109,3054,486,31,8,NULL,NULL,NULL,N
brownra99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
muellbi02,1216,663,1229,265,493,20,18,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1182,1073,28887,2086,126,216,NULL,4569443,2006,N
jackstr01,1656,833,1768,291,929,71,13,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1635,0,0,5178,423,857,1,NULL,NULL,Y
richabo01,1412,643,1432,196,390,73,48,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1398,1330,35541,3540,150,977,7,NULL,NULL,N
mcauldi01,1763,888,1530,231,697,63,59,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1783,1626,43317,4225,260,891,3,NULL,NULL,N
schmimi01,2404,1506,2234,408,1595,174,92,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2399,2324,60977,5193,328,580,12,2250000,1988,Y
meusebo01,1407,826,1693,368,1068,142,102,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,0,0,274,129,44,NULL,NULL,NULL,N
fernaal01,266,7,22,8,14,0,0,0,107,87,263,33,0,1693,731,190,552,1252,37.92,804,263,261,5281,297,15,32,NULL,7000000,2001,N
bartedi01,2016,1130,2165,442,710,109,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1989,0,0,6348,512,1183,2,NULL,NULL,N
newcodo01,452,94,238,33,108,2,1,1,149,90,344,136,7,2102,852,252,490,1129,48.21999999999999,956,344,192,4113,313,18,27,4,NULL,NULL,N
crandde01,1573,585,1276,179,657,26,28,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1502,1151,31077,766,90,125,8,NULL,NULL,N
reuscri01,579,82,187,35,79,3,5,0,214,191,557,102,5,3588,1330,221,935,2015,73.38000000000001,1494,557,529,10645,667,29,39,3,1350000,1991,N
stoveha01,1489,1495,1775,348,912,509,0,0,0,0,4,0,0,15,7,0,3,7,40.5,9,1501,0,40122,329,471,286,NULL,NULL,NULL,N
lucasre01,907,155,404,61,190,2,0,0,157,135,396,204,7,2736,1051,136,455,602,53.330000000000005,1198,414,0,0,550,16,39,NULL,NULL,NULL,N
coxbi02,1058,470,974,174,351,42,21,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1052,107,2851,2186,139,318,NULL,NULL,NULL,N
smallro01,872,277,601,103,305,4,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,831,144,4109,2308,207,471,NULL,NULL,NULL,N
bailebo01,1931,772,1564,234,773,85,83,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1738,1607,41282,2397,210,314,NULL,NULL,NULL,N
cardejo02,2017,936,1913,333,775,329,139,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1846,1719,45583,164,95,70,NULL,NULL,NULL,N
sandesc02,236,4,25,6,8,1,0,0,34,45,235,2,5,674,368,93,276,632,55.709999999999994,399,235,88,2045,57,7,2,NULL,1700000,1998,N
